"Order #%s","Sipariş #%s"
"Origin of the Shipment","Kargo Kaynağı"
"Origin serviceAreaCode is missing","Çıkış yeri serviceAreaCode verisi eksik"
"Other","Diğer"
"Others","Diğerleri"
"PAK","PAK"
"Package","Paket"
"Package Description","Paket Açıklaması"
"Package content is missing","Paket içerik bilgisi eksik"
"Packages Request Type","Paketler için İstek Tipi"
"Packaging","Paketleme"
"Pallet","Palet"
"Parcel","Koli"
"Parcel Post","Paket Postası"
"Password","Şifre"
"Pickup Method","Teslim Alma Yöntemi"
"Piece Id barcode is missing","Parça No Barkod Verisi eksik"
"Piece number information is missing","Parça numarası bilgisi eksik"
"Please make sure to use only digits here. No dashes are allowed.","Bu alanda sadece harfler ve rakamlar kullanınız. Tire kullanmayınız."
"Please, specify origin country","Lütfen çıkış ülkesini seçiniz"
"Pounds","Pound"
"Priority Mail","Önemli Posta"
"Priority Mail Express","Priority Mail Express"
"Priority Mail Express Flat Rate Boxes","Priority Mail Express Flat Rate Boxes"
"Priority Mail Express Flat Rate Boxes Hold For Pickup","Priority Mail Express Flat Rate Boxes Hold For Pickup"
"Priority Mail Express Flat Rate Envelope","Priority Mail Express Flat Rate Envelope"
"Priority Mail Express Flat Rate Envelope Hold For Pickup","Priority Mail Express Flat Rate Envelope Hold For Pickup"
"Priority Mail Express Hold For Pickup","Priority Mail Express Hold For Pickup"
"Priority Mail Express International","Priority Mail Express International"
"Priority Mail Express International Flat Rate Boxes","Priority Mail Express International Flat Rate Boxes"
"Priority Mail Express International Flat Rate Envelope","Priority Mail Express International Flat Rate Envelope"
"Priority Mail Express International Legal Flat Rate Envelope","Priority Mail Express International Legal Flat Rate Envelope"
"Priority Mail Express International Padded Flat Rate Envelope","Priority Mail Express International Padded Flat Rate Envelope"
"Priority Mail Express Legal Flat Rate Envelope","Priority Mail Express Legal Flat Rate Envelope"
"Priority Mail Express Legal Flat Rate Envelope Hold For Pickup","Priority Mail Express Legal Flat Rate Envelope Hold For Pickup"
"Priority Mail Express Padded Flat Rate Envelope","Priority Mail Express Padded Flat Rate Envelope"
"Priority Mail Express Padded Flat Rate Envelope Hold For Pickup","Priority Mail Express Padded Flat Rate Envelope Hold For Pickup"
"Priority Mail Express Sunday/Holiday Delivery","Priority Mail Express Sunday/Holiday Delivery"
"Priority Mail Express Sunday/Holiday Delivery Flat Rate Boxes","Priority Mail Express Sunday/Holiday Delivery Flat Rate Boxes"
"Priority Mail Express Sunday/Holiday Delivery Flat Rate Envelope","Priority Mail Express Sunday/Holiday Delivery Flat Rate Envelope"
"Priority Mail Express Sunday/Holiday Delivery Legal Flat Rate Envelope","Priority Mail Express Sunday/Holiday Delivery Legal Flat Rate Envelope"
"Priority Mail Express Sunday/Holiday Delivery Padded Flat Rate Envelope","Priority Mail Express Sunday/Holiday Delivery Padded Flat Rate Envelope"
"Priority Mail Flat Rate Envelope","Priority Mail Flat Rate Envelope"
"Priority Mail Flat Rate Envelope Hold For Pickup","Priority Mail Flat Rate Envelope Hold For Pickup"
"Priority Mail Gift Card Flat Rate Envelope","Priority Mail Gift Card Flat Rate Envelope"
"Priority Mail Gift Card Flat Rate Envelope Hold For Pickup","Priority Mail Gift Card Flat Rate Envelope Hold For Pickup"
"Priority Mail Hold For Pickup","Priority Mail Hold For Pickup"
"Priority Mail International","Priority Mail International"
"Priority Mail International DVD Flat Rate priced box","Priority Mail International DVD Flat Rate priced box"
"Priority Mail International Flat Rate Envelope","Priority Mail International Flat Rate Envelope"
"Priority Mail International Gift Card Flat Rate Envelope","Priority Mail International Gift Card Flat Rate Envelope"
"Priority Mail International Large Flat Rate Box","Priority Mail International Large Flat Rate Box"
"Priority Mail International Large Video Flat Rate priced box","Priority Mail International Large Video Flat Rate priced box"
"Priority Mail International Legal Flat Rate Envelope","Priority Mail International Legal Flat Rate Envelope"
"Priority Mail International Medium Flat Rate Box","Priority Mail International Medium Flat Rate Box"
"Priority Mail International Padded Flat Rate Envelope","Priority Mail International Padded Flat Rate Envelope"
"Priority Mail International Small Flat Rate Box","Priority Mail International Small Flat Rate Box"
"Priority Mail International Small Flat Rate Envelope","Priority Mail International Small Flat Rate Envelope"
"Priority Mail International Window Flat Rate Envelope","Priority Mail International Window Flat Rate Envelope"
"Priority Mail Large Flat Rate Box","Priority Mail Large Flat Rate Box"
"Priority Mail Large Flat Rate Box Hold For Pickup","Priority Mail Large Flat Rate Box Hold For Pickup"
"Priority Mail Legal Flat Rate Envelope","Priority Mail Legal Flat Rate Envelope"
"Priority Mail Legal Flat Rate Envelope Hold For Pickup","Priority Mail Legal Flat Rate Envelope Hold For Pickup"
"Priority Mail Medium Flat Rate Box","Priority Mail Medium Flat Rate Box"
"Priority Mail Medium Flat Rate Box Hold For Pickup","Priority Mail Medium Flat Rate Box Hold For Pickup"
"Priority Mail Padded Flat Rate Envelope","Priority Mail Padded Flat Rate Envelope"
"Priority Mail Padded Flat Rate Envelope Hold For Pickup","Priority Mail Padded Flat Rate Envelope Hold For Pickup"
"Priority Mail Regional Rate Box A","Priority Mail Regional Rate Box A"
"Priority Mail Regional Rate Box A Hold For Pickup","Priority Mail Regional Rate Box A Hold For Pickup"
"Priority Mail Regional Rate Box B","Priority Mail Regional Rate Box B"
"Priority Mail Regional Rate Box B Hold For Pickup","Priority Mail Regional Rate Box B Hold For Pickup"
"Priority Mail Regional Rate Box C","Priority Mail Regional Rate Box C"
"Priority Mail Regional Rate Box C Hold For Pickup","Priority Mail Regional Rate Box C Hold For Pickup"
"Priority Mail Small Flat Rate Box","Priority Mail Small Flat Rate Box"
"Priority Mail Small Flat Rate Box Hold For Pickup","Priority Mail Small Flat Rate Box Hold For Pickup"
"Priority Mail Small Flat Rate Envelope","Priority Mail Small Flat Rate Envelope"
"Priority Mail Small Flat Rate Envelope Hold For Pickup","Priority Mail Small Flat Rate Envelope Hold For Pickup"
"Priority Mail Window Flat Rate Envelope","Priority Mail Window Flat Rate Envelope"
"Priority Mail Window Flat Rate Envelope Hold For Pickup","Priority Mail Window Flat Rate Envelope Hold For Pickup"
"Priority Overnight","Önemli Gecelik Posta"
"Product content code is invalid","Ürün içerik kodu hatalı"
"Product name is missing","Ürün adı bilgisi eksik"
"Receiver","Alıcı"
"Rectangular","Küp Şeklinde"
"Reference code is missing","Referans kodu eksik"
"Regular","Normal"
"Regular Pickup","Normal Teslim Alma"
"Request Courier","Normal Taşıyıcı"
"Required","Gerekli"
"Required for negotiated rates; 6-character UPS.","Anlaşmalı fiyatlar için gerekli; 6-karakter UPS kodu."
"Residential","Ticari Olmayan"
"Residential Delivery","Eve Teslim"
"Response is in the wrong format","Cevap biçimi geçersiz"
"Return","İade"
"Round","Yuvarla"
"Routing barcode is missing","Yönlendirme barkodu eksik"
"Same day","Aynı gün"
"Sample","Örnek Ürün"
"Sandbox Mode","Sandbox Modu"
"Second Day Service","İkinci Gün Teslimi"
"Secure Gateway URL","Güvenli Sunucu Adresi"
"Secureline","Güvenli hat"
"Sender","Gönderici"
"Sender city info is missing","Gönderici şehri bilgisi eksik"
"Sender contact name is missing","Gönderici İrtibat Adı eksik"
"Sender country info is missing","Göndericinin Ülke Bilgisi eksik"
"Service type does not match","Hizmet tipi eşleşmiyor"
"Ship to Applicable Countries","İzin verilen tüm ülkelere teslimat yapılabilir"
"Ship to Specific Countries","Sadece belirlenen ülkelere  teslimat yapılabilir"
"Shipment Contains Hazardous Materials","Kargo tehlikeli materyaller içermektedir"
"Shipment Dutiable","Kargo Hizmeti"
"Shipment Duty Payment Type","Kargo Hizmeti Ödeme Tipi"
"Shipment Type","Teslimat Tipi"
"Shipment is not available.","Teslimat yapılamaz."
"Shipment picked up","Kargo alındı"
"Shipper Number","Gönderen No"
"Shipping Accept XML URL","Kargo Kabul XML Adresi(URL)"
"Shipping Confirm XML URL","Kargo Onayı XML Adresi(URL)"
"Shipping Key","Teslimat Anahtarı"
"Shipping Key (International)","Teslimat Anahtarı (Uluslararası)"
"Show Method if Not Applicable","Uygun Olmadığında da Yöntemi Göster"
"Signature Required","İmza Gerekli"
