"Ship to Specific Countries","Livrer aux pays spécifiques"
"Shipment Contains Hazardous Materials","La livraison comprend des produits dangereux"
"Shipment Dutiable","Livraison taxable"
"Shipment Duty Payment Type","Type de paiement de taxe de livraison"
"Shipment Type","Type de livraison"
"Shipment is not available.","La livraison n'est pas disponible."
"Shipment picked up","Colis récupéré"
"Shipper Number","Numéro du livreur"
"Shipping Accept XML URL","Shipping Accept XML URL"
"Shipping Confirm XML URL","Shipping Confirm XML URL"
"Shipping Key","Clé de livraison"
"Shipping Key (International)","Clé de livraison (international)"
"Show Method if Not Applicable","Afficher le mode s'il n'est pas applicable"
"Signature Required","Signature obligatoire"
"Size","Taille"
"Small Express Box","Boite Express petite"
"Smart Post","Smart Post"
"Sort Order","Ordre de tri"
"Specific","Spécifique"
"Sprintline","Sprintline"
"Standard Overnight","Standard Overnight"
"Standard Post","Standard Post"
"Station","Gare"
"Subtotal","Sous-total"
"Subtotal With Discount","Sous-total avec remise"
"The field is applicable if the Smart Post method is selected.","Le champ est applicable si le mode Smart Post est choisi."
"The response is in wrong format.","La réponse n'est pas dans le bon format."
"There is no available method for selected shipping address.","Il n'y a pas de mode disponible pour l'adresse de livraison choisie."
"There is no items in this order","Il n'y a pas d'article dans cette commande"
"Third Party","Tiers"
"Title","Titre"
"To Lower","Vers le bas"
"To Upper","Vers le haut"
"Tracking XML URL","URL XML de suivi"
"UPS","UPS"
"UPS Expedited","UPS Expedited"
"UPS Express","UPS Express"
"UPS Express Box","UPS Express Box"
"UPS Express Early A.M.","UPS Express Early A.M."
"UPS Express Plus","UPS Express Plus"
"UPS Ground","UPS Ground"
"UPS Letter Envelope","UPS Letter Envelope"
"UPS Next Day Air","UPS Next Day Air"
"UPS Next Day Air Early A.M.","UPS Next Day Air Early A.M."
"UPS Next Day Air Saver","UPS Next Day Air Saver"
"UPS Saver","UPS Saver"
"UPS Second Day Air","UPS Second Day Air"
"UPS Second Day Air A.M.","UPS Second Day Air A.M."
"UPS Standard","UPS Standard"
"UPS Three-Day Select","UPS Three-Day Select"
"UPS Today Dedicated Courrier","UPS Today Dedicated Courrier"
"UPS Today Express","UPS Today Express"
"UPS Today Express Saver","UPS Today Express Saver"
"UPS Today Intercity","UPS Today Intercity"
"UPS Today Standard","UPS Today Standard"
"UPS Tube","UPS Tube"
"UPS Type","UPS Type"
"UPS Worldwide 10 kilo","UPS Worldwide 10 kilo"
"UPS Worldwide 25 kilo","UPS Worldwide 25 kilo"
"UPS Worldwide Expedited","UPS Worldwide Expedited"
"UPS Worldwide Express","UPS Worldwide Express"
"UPS Worldwide Express Plus","UPS Worldwide Express Plus"
"UPS Worldwide Express PlusSM","UPS Worldwide Express PlusSM"
"UPS Worldwide Saver","UPS Worldwide Saver"
"USPS","USPS"
"USPS GXG Envelopes","USPS GXG Envelopes"
"Unable to retrieve tracking","Impossible de récupérer les informations de suivi"
"United Parcel Service","United Parcel Service"
"United Parcel Service XML","XML UPS"
"Unknown error","Erreur inconnue"
"Used only when ""Additional Protection Value"" is set to ""Configuration"". Can contain only numeric amount.","Utilisé uniquement si ""Valeur de protection supplémentaire"" est fixé à ""Configuration"". Ne peut obtenir que des montants numériques."
"User ID","ID utilisateur"
"Variable","Variable"
"Waybill barcode information is missing","Le code barre Waybille est manquant"
"Weight Unit","Unité de poids"
"Weight unit is invalid","L'unité de poids n'est pas valide"
"Width","Largeur"
"Worldwide Expedited","Worldwide Expedited"
"Worldwide Express","Worldwide Express"
"Worldwide Express Letter","Worldwide Express Letter"
"Worldwide Express Plus","Worldwide Express Plus"
"Worldwide Express Plus Letter","Worldwide Express Plus Letter"
"Worldwide Express Saver","Worldwide Express Saver"
"Wrong Content Type.","Mauvais type de contenu."
"Wrong Region.","Mauvaise région."
"Yes","Oui"
"Your Packaging","Votre paquet"
"Zero shipping charge for '%s'","Aucun frais de port pour '%s'"
"cm","cm"
"inch","pouce"
