"Show Method if Not Applicable","Visualizza metodo se non applicabile"
"Signature Required","Firma Richiesta"
"Size","Dimensione"
"Small Express Box","Box piccolo espresso"
"Smart Post","Smart Post"
"Sort Order","Ordina per"
"Specific","Specifico"
"Sprintline","Sprintline"
"Standard Overnight","Standard Overnight"
"Standard Post","Standard Post"
"Station","Stazione"
"Subtotal","Subtotale"
"Subtotal With Discount","Subtotale con sconto"
"The field is applicable if the Smart Post method is selected.","Il campo è applicabile se il metodo Smart Post è selezionato."
"The response is in wrong format.","La risposta è in un formato errato"
"There is no available method for selected shipping address.","Il metodo non è disponibile per l\'indirizzo di spedizione inserito"
"There is no items in this order","Non ci soon oggetti in questo ordine."
"Third Party","Terze parti"
"Title","Titolo"
"To Lower","To Lower"
"To Upper","Per aumentare"
"Tracking XML URL","Traccia XML URL"
"UPS","UPS"
"UPS Expedited","UPS Expedited"
"UPS Express","UPS Express"
"UPS Express Box","UPS Express Box"
"UPS Express Early A.M.","UPS Express Early A.M."
"UPS Express Plus","UPS Express Plus"
"UPS Ground","UPS Ground"
"UPS Letter Envelope","UPS Letter Envelope"
"UPS Next Day Air","UPS Next Day Air"
"UPS Next Day Air Early A.M.","UPS Next Day Air Early A.M."
"UPS Next Day Air Saver","UPS Next Day Air Saver"
"UPS Saver","UPS Saver"
"UPS Second Day Air","UPS Second Day Air"
"UPS Second Day Air A.M.","UPS Second Day Air A.M."
"UPS Standard","UPS Standard"
"UPS Three-Day Select","UPS Three-Day Select"
"UPS Today Dedicated Courrier","UPS Today Dedicated Courrier"
"UPS Today Express","UPS Today Express"
"UPS Today Express Saver","UPS Today Express Saver"
"UPS Today Intercity","UPS Today Intercity"
"UPS Today Standard","UPS Today Standard"
"UPS Tube","UPS Tube"
"UPS Type","UPS Type"
"UPS Worldwide 10 kilo","UPS Worldwide 10 kilo"
"UPS Worldwide 25 kilo","UPS Worldwide 25 kilo"
"UPS Worldwide Expedited","UPS Worldwide Expedited"
"UPS Worldwide Express","UPS Worldwide Express"
"UPS Worldwide Express Plus","UPS Worldwide Express Plus"
"UPS Worldwide Express PlusSM","UPS Worldwide Express PlusSM"
"UPS Worldwide Saver","UPS Worldwide Saver"
"USPS","USPS"
"USPS GXG Envelopes","USPS GXG Envelopes"
"Unable to retrieve tracking","Impossibile recuperare la traccia"
"United Parcel Service","Servizio pacchi congiunti"
"United Parcel Service XML","Servizio XML pacchi congiunti"
"Unknown error","Errore sconosciuto"
"Used only when ""Additional Protection Value"" is set to ""Configuration"". Can contain only numeric amount.","Usare soltanto ""Valore protezione addizionale"" è impostato su ""configurazioni"". Può contenere valore numerico"
"User ID","ID utente"
"Variable","Variabile"
"Waybill barcode information is missing","Mancano le informazioni del codice a barre"
"Weight Unit","Unità peso"
"Weight unit is invalid","Unità peso non valido"
"Width","Larghezza"
"Worldwide Expedited","Worldwide Expedited"
"Worldwide Express","Worldwide Express"
"Worldwide Express Letter","Worldwide Express Letter"
"Worldwide Express Plus","Worldwide Express Plus"
"Worldwide Express Plus Letter","Worldwide Express Plus Letter"
"Worldwide Express Saver","Worldwide Express Saver"
"Wrong Content Type.","Tipo di contenuto errato."
"Wrong Region.","Regione errata."
"Yes","Sì"
"Your Packaging","Il tuo pacco"
"Zero shipping charge for '%s'","Zero spedizione caricata per '%s'"
"cm","cm"
"inch","pollice"
